status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
163974433696568_988524824574854,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093951173983307/?type=3,1/31/2016 16:40,35,1,0
163974433696568_988374131256590,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093801820664909/?type=3,1/31/2016 11:06,211,5,0
163974433696568_988373541256649,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093801270664964/?type=3,1/31/2016 11:05,988,7,0
163974433696568_988363197924350,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093791040665987/?type=3,1/31/2016 10:40,739,7,0
163974433696568_988362841257719,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093790497332708/?type=3,1/31/2016 10:38,507,7,2
163974433696568_988300387930631,"'The batsmen have taken it up a notch, but it is the bowlers who have done their job better'",The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093714234007001/?type=3,1/31/2016 8:20,1596,13,0
163974433696568_988296474597689,Knit gain,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1234609119886929/?type=3,1/31/2016 8:07,103,5,0
163974433696568_988287524598584,"From Roof & Floor, by The Hindu group",RoofandFloor,photo,https://www.facebook.com/RoofandFloor/photos/a.606536676146388.1073741828.517937518339638/745665702233484/?type=3,1/31/2016 7:41,19,6,0
163974433696568_988274204599916,India  reaches the top spot in the T20 teams' ranking list with 120 points.,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093683124010112/?type=3,1/31/2016 7:13,7474,62,0
163974433696568_988269424600394,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093677777343980/?type=3,1/31/2016 6:57,52,5,1
163974433696568_988267354600601,,2.8 million cancer deaths in China in 2015: study,link,http://www.thehindu.com/news/international/28-million-cancer-deaths-in-china-in-2015-study/article8175449.ece,1/31/2016 6:55,232,11,19
163974433696568_988249087935761,"'3-4 million cases of Zika virus disease can be expected' 

The WHO estimates that 1.5 million people might have been infected in Brazil - bit.ly/1KP6Hdq",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988249087935761/?type=3,1/31/2016 6:09,559,5,38
163974433696568_988244717936198,"Tamil Nadu Chief Minister J. Jayalalithaa slams Centre's decision to hike excise duty on petrol, diesel - bit.ly/1UzAQ6b",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988244717936198/?type=3,1/31/2016 5:53,384,21,9
163974433696568_988235811270422,"Why Coldplay's new video, Hymn for the Weekend, is causing outrage - bit.ly/1nVWmY8",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988235811270422/?type=3,1/31/2016 5:33,832,81,32
163974433696568_988229094604427,,Suu Kyi allies to form Myanmar ruling party after decades of struggle,link,http://www.thehindu.com/news/international/suu-kyi-allies-to-form-myanmar-ruling-party-after-decades-of-struggle/article8174938.ece,1/31/2016 5:15,478,13,23
163974433696568_988215887939081,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1020947794644047/?type=3,1/31/2016 4:35,86,6,0
163974433696568_988213977939272,,Chennai Connect at The Hindu,photo,https://www.facebook.com/ChennaiConnect/photos/a.284641698225085.67123.284624728226782/1029306043758643/?type=3,1/31/2016 4:30,60,5,0
163974433696568_988206141273389,"An epic venture, warts and all",The Hindu Books,photo,https://www.facebook.com/TheHinduBooks/photos/a.478860175475979.119252.476283382400325/1201854746509848/?type=3,1/31/2016 4:00,82,4,0
163974433696568_988203911273612,In pictures - The Wipro Chennai Marathon bit.ly/1QA7nI5,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988203911273612/?type=3,1/31/2016 3:56,1461,8,12
163974433696568_988187071275296,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093610584017366/?type=3,1/31/2016 3:29,118,2,0
163974433696568_988174507943219,"New York Times endorses Clinton, Kasich ahead of #Iowacaucuses
bit.ly/1nw22Yz",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988174507943219/?type=3,1/31/2016 2:54,146,5,0
163974433696568_988161184611218,"Trump leads; Clinton, Sanders neck-and-neck in Iowa #USPresidentialelections
bit.ly/1SjI80d",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988161184611218/?type=3,1/31/2016 2:21,193,9,6
163974433696568_988151854612151,"A woman warrior'snever-ending fight for the downtrodden
bit.ly/1m6NmOk",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988151854612151/?type=3,1/31/2016 1:38,405,10,11
163974433696568_988142174613119,"The Prime Minister addresses the nation in the 16th edition of 'Mann Ki Baat', the first in 2016.
bit.ly/1nFqJlU",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988142174613119/?type=3,1/31/2016 1:01,605,43,14
163974433696568_988130067947663,"Just how big is “big”? And is there any use of spending money and producing a large amount of data in India when the West is already pumping so much data into public databases?

#THWeekendBeing

bit.ly/1P4bF7X",The Hindu,link,http://bit.ly/1P4bF7X,1/31/2016 0:13,116,8,5
163974433696568_988126817947988,"It seems that the smartwatch has really not made that much of an impact, with most of the population still clinging to their retro timepieces.

However, the question is, is it worth investing in a smartwatch?",Smart Watches: Should you jump on that bandwagon?,link,http://bit.ly/1SRcwPq,1/31/2016 0:03,113,9,1
163974433696568_988113264616010,"Air India made me ‘crawl’, claims disabled woman
bit.ly/1OYpbfF",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988113264616010/?type=3,1/30/2016 23:40,369,19,6
163974433696568_988110801282923,The Raza solo in New Delhi offers glimpses of life in its purest form — bit.ly/1JOZRK2,Swati Daftuar on how artist Raza's solo offers glimpses of life in its purest form,link,http://bit.ly/1JOZRK2,1/30/2016 23:36,98,5,1
163974433696568_988105647950105,"Of great expectations and no regrets - an interview with #Tabu. #Fitoor
bit.ly/1RTaBcN",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988105647950105/?type=3,1/30/2016 23:18,3505,32,18
163974433696568_988100907950579,"Censor board often misused by party in power, says #ManiRatnam",Censor board often misused by party in power: Mani Ratnam,link,http://bit.ly/1m6qs9Q,1/30/2016 23:01,589,20,29
163974433696568_988093011284702,#Weekendreading :Masculinity is in a crisis. Here’s ‘Y’,Masculinity is in a crisis. Here’s ‘Y’,link,http://bit.ly/1P4bKZe,1/30/2016 22:45,221,12,17
163974433696568_988061891287814,#Exclusive: We waited for over a month: Rijiju  #ArunachalPradesh,"President's rule in Arunachal Pradesh: We waited for over a month, says Rijiju",link,http://www.thehindu.com/news/national/presidents-rule-in-arunachal-pradesh-we-waited-for-over-a-month-says-rijiju/article8172726.ece,1/30/2016 22:00,227,15,1
163974433696568_988061257954544,"With the two new franchises coming on board as replacements for the suspended Chennai Super Kings and Rajasthan Royals, the mini-auction is set to be a glitzy affair with the inclusion of 40 players from the suspended teams.","Yuvraj, Ishant among 8 marquee players for IPL auction",link,http://bit.ly/20djdzO,1/30/2016 21:45,589,10,6
163974433696568_988060931287910,"Why #Coldplay's new video, Hymn for the Weekend, is causing outrage","Coldplay, Beyonce, Sonam Kapoor and cultural appropriation",link,http://www.thehindu.com/features/metroplus/coldplay-beyonce-sonam-kapoor-and-cultural-appropriation/article8172270.ece,1/30/2016 21:30,763,68,84
163974433696568_988060687954601,"#RohithVemula was not a Dalit, says Sushma 

http://bit.ly/1OYbrBk",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/988060687954601/?type=3,1/30/2016 21:10,235,80,14
163974433696568_988060337954636,"India’s chance to record a clean sweep, writes Sreedutta Chidananda.",India's tour of Australia: Australia versus India third Twenty20 International at Sydney —...,link,http://www.thehindu.com/sport/cricket/indias-tour-of-australia-australia-versus-india-third-twenty20-international-at-sydney-indias-chance-to-record-a-clean-sweep/article8172987.ece,1/30/2016 20:50,294,2,3
163974433696568_988052311288772,thREAD's Photospeak about men with guns and khaki and boots and camoflauge and hard faces.,thREAD,link,http://bit.ly/200fCzG,1/30/2016 20:24,111,3,0
163974433696568_987944691299534,"Open to framing law on euthanasia, says Centre - bit.ly/1P4cehY",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987944691299534/?type=3,1/30/2016 20:15,494,6,12
163974433696568_987943824632954,#Exclusive: We waited for over a month: Rijiju - bit.ly/1P4cb63,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987943824632954/?type=3,1/30/2016 20:00,186,3,2
163974433696568_987941174633219,"‘Selectors were whimsical then, maybe to a lesser extent now’ - bit.ly/1PM2sXD",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987941174633219/?type=3,1/30/2016 19:14,133,3,2
163974433696568_987940831299920,Imtiaz Qureshi’s secret sauce is the passion he infuses in the dish - bit.ly/1P4bJEG,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987940831299920/?type=3,1/30/2016 19:00,251,4,4
163974433696568_987939621300041,"The aesthetic demands of a global makeover of our cities is throwing up new, more minute, forms of displacement - bit.ly/1P4bwRO",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987939621300041/?type=3,1/30/2016 18:45,25,2,3
163974433696568_987937751300228,Writing the Roger Federer story - bit.ly/1P4blpI,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987937751300228/?type=3,1/30/2016 18:30,692,8,19
163974433696568_987936767966993,"A panoramic view of the Meppady forest hills in Wayanad district. According to a recent study by the Ministry of Environment and Forests (MoEF), the forest cover in Kerala is touching 50 per cent. There has been an increase of three per cent forest cover in the last two years alone, up from 46.12 per cent to 49.50 per cent. The forest cover in the state is now more than twice the national average, which is hovering at a dismal 21 per cent, as per the MoEF data. Photo: K. K. Mustafah.",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/987936701300333/?type=3,1/30/2016 15:14,5171,66,331
163974433696568_987817544645582,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093224754055949/?type=3,1/30/2016 10:48,109,4,0
163974433696568_987817157978954,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093224320722659/?type=3,1/30/2016 10:47,1322,72,0
163974433696568_987714941322509,"Why Coldplay's new video, Hymn for the Weekend, is causing outrage - bit.ly/20djumn",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987714941322509/?type=3,1/30/2016 10:00,1176,97,40
163974433696568_987737461320257,White tigers in a playful mood at the Indira Gandhi Zoological Park in Visakhapatnam. Photo: K.R. Deepak,The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/987737371320266/?type=3,1/30/2016 8:27,3844,16,95
163974433696568_987714064655930,A photographer searches for 25 years to capture the idea of stillness in the chaos of the world around us.,The Hindu,link,http://www.thehindu.com/features/magazine/photographer-clare-arni-captures-the-anatomyof-stillness/article8167643.ece,1/30/2016 7:49,187,2,12
163974433696568_987703897990280,Of Bollywood dreams in technicolour,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233972253283949/?type=3,1/30/2016 7:26,319,22,0
163974433696568_987701741323829,Linking terrorism with religion will help terror groups: Naqvi - bit.ly/20djdjm,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987701741323829/?type=3,1/30/2016 7:23,546,33,14
163974433696568_987690494658287,,We will soon complete Pathankot probe: Sharif,link,http://www.thehindu.com/news/international/we-will-soon-complete-pathankot-probe-sharif/article8172224.ece,1/30/2016 6:58,239,28,8
163974433696568_987672744660062,,7 e-mail chains sent from Hillary’s private server withheld,link,http://www.thehindu.com/news/international/7-email-chains-sent-from-hillarys-private-server-withheld/article8172133.ece,1/30/2016 6:10,106,9,3
163974433696568_987669244660412,'Airlift' spreads misinformation - bit.ly/1Q0Kmvg,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987669244660412/?type=3,1/30/2016 5:59,7246,230,242
163974433696568_987662094661127,,Hindu Mahasabha 'celebrates' Gandhiji's death anniversary,link,http://www.thehindu.com/news/national/other-states/hindu-mahasabha-celebrates-gandhijis-death-anniversary/article8172086.ece,1/30/2016 5:41,2839,287,1146
163974433696568_987642961329707,,U.S. warship sails near island claimed by China in S. China Sea,link,http://www.thehindu.com/news/international/us-warship-sails-near-island-claimed-by-china-in-s-china-sea/article8171934.ece,1/30/2016 4:52,271,10,7
163974433696568_987621241331879,,Mumbai Connect at The Hindu,photo,https://www.facebook.com/TheHinduMumbai/photos/a.768809026477194.1073741828.765599443464819/1146883268669766/?type=3,1/30/2016 4:23,194,6,0
163974433696568_987619934665343,Narine was reported for suspect action during the West Indies’ tour of Sri Lanka in November.,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093045117407246/?type=3,1/30/2016 4:18,44,4,0
163974433696568_987617394665597,,The Hindu Books,photo,https://www.facebook.com/TheHinduBooks/photos/a.478860175475979.119252.476283382400325/1201250199903636/?type=3,1/30/2016 4:07,111,2,0
163974433696568_987613324666004,,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233893969958444/?type=3,1/30/2016 3:51,75,3,0
163974433696568_987572911336712,A guide to all the movies that released this weekend. Read the reviews and take your pick! bit.ly/1Q0qvMs,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987572911336712/?type=3,1/30/2016 3:07,403,6,7
163974433696568_987563411337662,"Ready to frame law on euthanasia, Govt. tells SC

The affidavit filed by the Ministry of Health and Family Welfare in the Supreme Court provides the first clear insight into whether the Government considers euthanasia as manslaughter or an act of mercy - bit.ly/1UwKbeX",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987563411337662/?type=3,1/30/2016 2:33,64,5,9
163974433696568_987562234671113,"Why should women even want to offer worship to Shani when they are exempted from the baleful gaze of Saturn? The matter is not of faith, but more of principle, writes Lavanya Mohan",thREAD,link,http://bit.ly/1VwCohp,1/30/2016 2:27,20,2,0
163974433696568_987557761338227,"Good news for all gaming lovers. Lara Croft is back to raiding tombs and is in better form than ever. 

Read the review here: bit.ly/1QysJFR",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987557761338227/?type=3,1/30/2016 2:09,577,11,11
163974433696568_987557588004911,"""Aranmanai-2"" review: The emphasis is not so much on making a horror story that is novel, than it is on fixating on the heroine’s navel.",The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1020314518040708/?type=3,1/30/2016 2:09,10,2,0
163974433696568_987550718005598,The 34-year-old all-rounder will become the ninth player to captain Australia in T20Is.,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1093007907410967/?type=3,1/30/2016 1:48,415,3,0
163974433696568_987535601340443,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1092992057412552/?type=3,1/30/2016 0:53,271,6,0
163974433696568_987515204675816,"Rahul Gandhi, along with Congress leader P.A. Sangma, joins the fasting students in Hyderabad varsity - bit.ly/1KgAhxF",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987515204675816/?type=3,1/29/2016 23:47,181,60,10
163974433696568_987495558011114,Rahul Gandhi joins UoH students' candlelight vigil in Hyderabad University - bit.ly/23z94N7,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987495558011114/?type=3,1/29/2016 23:02,1190,242,27
163974433696568_987383541355649,"Centre forms group to monitor spread of #ZikaVirus -
http://bit.ly/1Kgb6eq",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987383541355649/?type=3,1/29/2016 20:45,734,12,30
163974433696568_987382618022408,The silent era of south Indian cinema is an artistic heritage that needs to be preserved - http://bit.ly/1KgarJU,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987382618022408/?type=3,1/29/2016 20:30,385,7,21
163974433696568_987382408022429,"President's rule in Arunachal Pradesh : 

The controversial imposition of President’s rule in Arunachal Pradesh highlights the need for standard procedures to eliminate partisan behaviour and ascertain if a Chief Minister commands a majority in the legislature - http://bit.ly/1Kgandm",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987382408022429/?type=3,1/29/2016 20:00,604,25,25
163974433696568_987382058022464,Rahul joins UoH students' candlelight vigil to mark Rohith Vemula's birthday -  http://bit.ly/1KgaHsx,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987382058022464/?type=3,1/29/2016 19:30,318,82,12
163974433696568_987381644689172,SFI activist assaults former diplomat - http://bit.ly/1KgazJz,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987381644689172/?type=3,1/29/2016 19:00,345,35,27
163974433696568_987385401355463,"Interim V-C of University of Hyderabad goes on leave -
http://bit.ly/1KgbMkb
#RohithVemula",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987385401355463/?type=3,1/29/2016 18:24,168,8,9
163974433696568_987255438035126,LIVE: Candle light vigil begins at University of Hyderabad. Rahul Gandhi will join the protest at the University tonight.  #RohithVemula More: bit.ly/1PnpSQV,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987255438035126/?type=3,1/29/2016 13:03,131,40,12
163974433696568_987232754704061,"I'm a Gandhian by thought and action, says Magsaysay awardee Sandeep Pandey - bit.ly/1PYDNt5",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987232754704061/?type=3,1/29/2016 12:06,543,44,18
163974433696568_987232248037445,"In pictures: Many firsts at #BeatingRetreat ceremony
bit.ly/20xPBK8",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987232248037445/?type=3,1/29/2016 12:04,431,7,8
163974433696568_987167191377284,"Are smart cities green?
Read - http://bit.ly/1nCOlaK",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987167191377284/?type=3,1/29/2016 10:15,457,28,14
163974433696568_987176178043052,"A view of the illuminated Central Vista after the Beating Retreat ceremony, marking the end of the 67th Republic Day celebrations, in New Delhi on Friday. Photo: R. V. Moorthy",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/987176004709736/?type=3,1/29/2016 10:10,4101,20,89
163974433696568_987169474710389,What’s bad news for developers is turning out to be good news for home buyers...,The big shift in realty,link,http://www.thehindu.com/features/homes-and-gardens/the-big-shift-in-realty/article8167691.ece,1/29/2016 9:58,287,6,29
163974433696568_987156904711646,"From Roof & Floor, by The Hindu group",RoofandFloor,photo,https://www.facebook.com/RoofandFloor/photos/a.606536676146388.1073741828.517937518339638/745260935607294/?type=3,1/29/2016 9:34,10,5,0
163974433696568_987144364712900,,Gay veteran kicked out of U.S. Army receives honourable discharge,link,http://www.thehindu.com/news/international/gay-veteran-kicked-out-of-army-receives-honourable-discharge/article8168644.ece,1/29/2016 9:16,161,9,0
163974433696568_987136024713734,,"IED found on Mumbai-bound train, defused",link,http://www.thehindu.com/news/national/ied-found-on-mumbaibound-train-defused/article8168641.ece,1/29/2016 9:03,471,10,26
163974433696568_987121781381825,,Andy Murray grinds down Raonic to reach Australian Open final,link,http://www.thehindu.com/sport/tennis/andy-murray-grinds-down-raonic-to-reach-australian-open-final/article8168607.ece,1/29/2016 8:32,84,2,2
163974433696568_987120034715333,"""The idea of detecting aliens by their mighty works is not new. Indeed, nearly two centuries ago, the same concept was proposed in reverse. The 19th-century scientist Thomas Dick advocated the building of giant mathematical signs hundreds of miles across in Siberia as a method of signalling the Moon. Dick’s calculations had assured him that no fewer than 22 trillion aliens inhabited the solar system, of which 4 billion resided on our satellite.""",The eternal isolation of our spheres,link,http://www.thehindu.com/thread/technology/article7866836.ece,1/29/2016 8:28,173,7,11
163974433696568_987119948048675,,I have no hand in Manmohan’s ouster from RBI: Pranab Mukherjee,link,http://www.thehindu.com/news/national/i-have-no-hand-in-manmohans-ouster-from-rbi-pranab-mukherjee-in-memoir-the-turbulent-years/article8163836.ece,1/29/2016 8:28,442,13,15
163974433696568_987112574716079,"Indian Navy's MiG29K in a simulated war scenario on the sea as part of the rehearsal in preparations for International Fleet Review in Visakhapatnam on Jan 29, 2016. Photo: K.R. Deepak",The Hindu's cover photo,photo,https://www.facebook.com/thehindu/photos/a.328614593899217.75101.163974433696568/987112464716090/?type=3,1/29/2016 8:18,7498,57,525
163974433696568_987111388049531,One click to the perfect pout,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233286283352546/?type=3,1/29/2016 8:14,12,3,0
163974433696568_987097691384234,India beats Australia to seal a series win,India's tour of Australia: Australia versus India second Twenty20 International,link,http://www.thehindu.com/sport/cricket/indias-tour-of-australia-australia-versus-india-second-twenty20-international/article8167745.ece,1/29/2016 7:44,1017,9,15
163974433696568_987096808050989,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1019853838086776/?type=3,1/29/2016 7:42,260,7,0
163974433696568_987093644717972,A ringside view,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1019779514760875/?type=3,1/29/2016 7:33,434,4,0
163974433696568_987087591385244,‘It is our sport’: Abhishek,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233262636688244/?type=3,1/29/2016 7:23,21,2,0
163974433696568_987077524719584,"The Beating Retreat: Military bands perform as #RepublicDay functions come to an end. Photos: @PIB_India, @MIB_India",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987077524719584/?type=3,1/29/2016 7:03,2306,9,53
163974433696568_987075488053121,"After controversial remark on mental illness, #ManekaGandhi clarifies - bit.ly/1SfAUKH",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987075488053121/?type=3,1/29/2016 6:57,325,7,9
163974433696568_987072291386774,"Church street blast cracked, prime accused arrested: NIA - bit.ly/20aE3jb",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987072291386774/?type=3,1/29/2016 6:46,573,19,26
163974433696568_987066208054049,Explore the island here - bit.ly/1SfxQhE,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233242570023584/?type=3,1/29/2016 6:25,62,1,0
163974433696568_987063158054354,Page-turners from the pages of history,The Hindu Books,photo,https://www.facebook.com/TheHinduBooks/photos/a.478860175475979.119252.476283382400325/1200663323295657/?type=3,1/29/2016 6:12,77,1,0
163974433696568_987055374721799,The Journey of a Photographer,The Hindu MetroPlus,photo,https://www.facebook.com/TheHinduMetroPlus/photos/a.823599797654532.1073741825.167673033247215/1233220916692416/?type=3,1/29/2016 5:41,218,0,0
163974433696568_987039591390044,Saritha Nair now names Chandy's son in the solar scam.,Chandy’s son was also involved in solar scam: Saritha,link,http://www.thehindu.com/news/national/kerala/chandys-son-was-also-involved-in-solar-scam-saritha/article8167979.ece,1/29/2016 5:13,361,19,26
163974433696568_987038058056864,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1019798708092289/?type=3,1/29/2016 5:06,440,3,0
163974433696568_987032064724130,,UN rights chief finds more abuse in Central African Republic,link,http://www.thehindu.com/news/international/un-rights-chief-finds-more-abuse-in-central-african-republic/article8167940.ece,1/29/2016 4:57,92,2,6
163974433696568_987023641391639,Harley-Davidson launches Sportster 1200 Custom at Rs. 8.9 lakh - bit.ly/20axbT3,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/987023641391639/?type=3,1/29/2016 4:28,66,3,1
163974433696568_987023374724999,‘I cannot write in silence’,The Hindu Books,photo,https://www.facebook.com/TheHinduBooks/photos/a.478860175475979.119252.476283382400325/1200626706632652/?type=3,1/29/2016 4:27,14,3,0
163974433696568_987015664725770,,The Hindu Cinema,photo,https://www.facebook.com/TheHinduCinema/photos/a.366445623427604.84037.363804347025065/1019778528094307/?type=3,1/29/2016 4:08,332,5,0
163974433696568_986997078060962,Sania Mirza and Martina Hingis win Australian Open women's doubles title - bit.ly/1nCfCu9,Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/986997078060962/?type=3,1/29/2016 3:11,12068,100,262
163974433696568_986996271394376,"Indian women create history, win maiden T20 cricket series against Australia - bit.ly/1WR2VqS",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/986996271394376/?type=3,1/29/2016 3:08,3265,23,90
163974433696568_986989538061716,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1092450740800017/?type=3,1/29/2016 2:46,70,6,0
163974433696568_986976478063022,,The Hindu Sports,link,https://www.facebook.com/TheHinduSports/posts/1092428694135555,1/29/2016 2:00,19,2,0
163974433696568_986938778066792,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1092416894136735/?type=3,1/29/2016 1:14,69,0,0
163974433696568_986931818067488,"""The characters in my book are art historians, art writers, artists, and so they tend to draw on terms from visual art. Hence, horror vacui and kintsukuroi. The first is drawn from the Greek for “fear of the empty,” and refers to filling an entire canvas/space of an artwork with detail, which is something my protagonist Nem is inclined to do as well in his narration. He uses the term though in relation to the fear of loss — mainly of other people in our lives. And how we try and fill those spaces because we find that absence difficult to bear.""",Filling up the horror vacui,link,http://www.thehindu.com/thread/anything-but-books/article8167339.ece,1/29/2016 1:02,121,3,7
163974433696568_986921794735157,"Tamil Nadu CM  Jayalalithaa has sought the adjournment of the appeals against her acquittal in a disproportionate assets case, which was scheduled on February 2 - bit.ly/1lZnT9z",Timeline Photos,photo,https://www.facebook.com/thehindu/photos/a.329026937191316.75241.163974433696568/986921794735157/?type=3,1/29/2016 0:45,224,10,6
163974433696568_986914794735857,,The Hindu Sports,photo,https://www.facebook.com/TheHinduSports/photos/a.771475446230883.1073741827.770854366292991/1092394360805655/?type=3,1/29/2016 0:23,103,4,0
